id,dimension,rater_one,rater_two,rater_three,average_score,ColumnID,Text,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you_total,you_sing,you_plur,you_formal,other,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achiev,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,Emoji
AU01.004474,d2_lack_of_knowledge,3,2,2,2.333,text,"Ja, ich höre, dass Sie sich da sehr unter Druck fühlen, aber wir haben Zeit hier, also ich verstehe Sie gut und wenn Sie möchten, können wir uns hier einfach die Zeit nehmen und auch wenn ich mal etwas nicht genau verstehe oder Sie etwas nicht verstehen, was ich sage, erkläre ich das gerne nochmal oder Sie erklären mir genau dann, was Sie meinen und dass wir uns Zeit nehmen, uns da gut zu verständigen und ich würde Sie ermutigen, dass wir es einfach mal probieren und Sie auch jetzt schon eine Therapie machen dürfen.",1,95,1,84.143,65.1,99,95,13.684,100,67.368,31.579,25.263,8.421,7.368,0,0,0,0,8.421,8.421,8.421,5.263,3.158,2.105,5.263,7.368,22.105,2.105,17.895,6.316,2.105,2.105,2.105,5.263,9.474,8.421,1.053,0,0,0,26.316,0,0,0,0,30.526,8.421,4.211,4.211,12.632,4.211,7.368,2.105,0,1.053,1.053,1.053,0,1.053,0,0,10.526,7.368,2.105,1.053,0,0,0,5.263,0,12.632,0,6.316,6.316,0,0,0,0,0,0,10.526,0,0,3.158,0,0,11.579,1.053,10.526,0,0,0,0,0,0,0,0,0,0
AU01.000853,d3_cultural_factors,2,3,3,2.667,text,"Sie sagen das so. Glauben Sie, das ist was Kulturelles? Ein kulturelles Thema, das Ihre Familie die Bisexualität ablehnt?",1,19,6.7,99,1,17.388,6.333,31.579,100,57.895,36.842,15.789,0,0,0,0,0,0,15.789,15.789,15.789,5.263,26.316,0,5.263,0,21.053,0,10.526,0,0,5.263,0,0,10.526,5.263,5.263,0,0,0,36.842,5.263,0,0,0,10.526,5.263,0,0,5.263,5.263,0,5.263,0,5.263,0,10.526,0,0,5.263,0,10.526,5.263,0,5.263,0,0,0,5.263,0,0,0,0,0,0,5.263,5.263,0,5.263,0,5.263,0,0,0,0,0,26.316,5.263,10.526,0,0,10.526,0,0,0,0,0,0,0
AU01.000854,d3_cultural_factors,4,4,4,4.0,text,"Es klingt so, als würden sie so gerne dazugehören, aber als hätten sie so das Gefühl, oder verstehe ich sie da richtig, dass sie das Gefühl haben, dass sie irgendwie anders sind als die anderen. Ich meine, sie sind ja auch ganz anders aufgewachsen, in einem anderen Land, mit einer anderen Sprache, mit einer anderen Kultur. Also, könnten sie sich vorstellen, dass das eine Rolle dabei spielt, dass sie sich so anders fühlen?",1,73,1,41.929,57.542,99,24.333,16.438,98.63,72.603,32.877,19.178,4.11,0,0,0,0,0,12.329,12.329,10.959,10.959,10.959,9.589,9.589,9.589,27.397,0,15.068,16.438,9.589,0,0,1.37,5.479,5.479,0,0,0,0,23.288,0,0,0,0,35.616,8.219,2.74,5.479,6.849,1.37,16.438,5.479,0,1.37,4.11,0,0,0,0,0,1.37,0,0,0,0,0,1.37,6.849,0,12.329,1.37,5.479,5.479,0,1.37,0,0,0,0,4.11,0,0,2.74,0,0,20.548,2.74,16.438,0,0,1.37,0,0,0,0,0,0,0
AU01.000855,d3_cultural_factors,1,1,2,1.333,text,"Wie meinen Sie das denn, dass die Leute mit Migrationshintergrund nicht an die Uni gehören? Meinen Sie jetzt wegen der Sprache oder ist es so eine andere Gesellschaft, in der Sie sich fühlen, hier in Deutschland oder was ist das, was Sie da meinen?",1,44,2.474,49.818,93.685,,22,11.364,97.727,79.545,31.818,18.182,6.818,0,0,0,0,0,9.091,9.091,9.091,9.091,15.909,11.364,9.091,2.273,22.727,2.273,11.364,9.091,6.818,6.818,0,0,0,0,0,0,0,0,22.727,0,2.273,0,0,22.727,9.091,4.545,0,4.545,2.273,9.091,2.273,0,0,2.273,4.545,0,0,0,0,4.545,2.273,2.273,0,0,0,0,6.818,0,13.636,0,11.364,2.273,4.545,0,0,0,0,0,4.545,0,0,0,0,0,13.636,0,9.091,0,0,4.545,0,0,0,0,0,0,0
AU01.000893,d3_cultural_factors,4,4,4,4.0,text,"Ich kann verstehen, dass es ein schwieriger Zwiespalt ist zwischen, ja, auf die Gesundheit achten und um die Familie kümmern. Könnte es sein, dass da auch ihre Erfahrungen, die sie ja durch ihre Migrationsgeschichte gemacht haben, mit reinspielen, dass sie sich damals auch um ihre Familie sehr kümmern mussten und dafür zuständig waren, dass es ihnen gut geht.",1,58,1.364,98.939,1,17.388,29,25.862,96.552,70.69,20.69,15.517,1.724,0,0,0,0,0,12.069,10.345,10.345,5.172,6.897,12.069,15.517,5.172,20.69,0,18.966,3.448,0,0,0,1.724,3.448,1.724,1.724,0,0,1.724,32.759,3.448,0,0,0,15.517,3.448,3.448,5.172,3.448,1.724,0,3.448,1.724,0,0,3.448,0,1.724,0,0,8.621,3.448,3.448,0,0,3.448,8.621,5.172,0,13.793,1.724,6.897,5.172,3.448,3.448,3.448,0,0,0,6.897,0,0,3.448,0,0,17.241,3.448,13.793,0,0,0,0,0,0,0,0,0,0
AU01.000895,d3_cultural_factors,3,4,3,3.333,text,"Könnte es sein, dass da auch Faktoren wie Erfahrungen, die sie aufgrund ihres Migrationshintergrunds gemacht haben, seit sie hier in Deutschland sind, da mit reinspielen, dass sie solche Gedanken haben und in Situationen eben das Gefühl haben, dass sie abgelehnt werden oder schlecht über sie geredet wird?",1,47,1,96.282,1,1,47,25.532,93.617,68.085,19.149,14.894,0,0,0,0,0,0,14.894,14.894,12.766,2.128,4.255,12.766,19.149,0,25.532,0,25.532,6.383,4.255,2.128,0,0,6.383,2.128,4.255,0,0,2.128,25.532,0,0,0,0,21.277,4.255,12.766,2.128,4.255,0,2.128,4.255,0,0,2.128,2.128,0,2.128,0,0,2.128,0,2.128,0,0,0,8.511,2.128,4.255,19.149,0,12.766,6.383,2.128,0,0,2.128,0,0,2.128,0,0,0,0,0,14.894,0,12.766,0,0,2.128,0,0,0,0,0,0,0
AU01.000897,d3_cultural_factors,3,4,3,3.333,text,"Könnte es sein, dass diese Gefühle durch frühe Erfahrungen, die sie durch ihre Migrationsgeschichte und ihre Erfahrungen hier, als sie in Deutschland angekommen sind, gemacht haben, dass diese Gefühle dadurch hervorgerufen wurden.",1,32,1.088,96.843,1,99,32,31.25,93.75,65.625,25,15.625,0,0,0,0,0,0,15.625,15.625,12.5,9.375,3.125,12.5,15.625,6.25,12.5,0,25,3.125,3.125,0,0,0,6.25,6.25,0,0,0,0,28.125,0,0,0,0,21.875,6.25,9.375,3.125,3.125,0,3.125,12.5,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,15.625,3.125,0,18.75,3.125,12.5,3.125,6.25,0,0,0,0,0,0,0,0,0,0,0,18.75,3.125,15.625,0,0,0,0,0,0,0,0,0,0
AU01.000910,d3_cultural_factors,2,2,1,1.667,text,"Das tut mir leid zu hören, dass sie sich so wie ein Versager fühlen. Verständlich, wenn man diesen Migrationsprozess macht, so wie sie es jetzt beschreiben, und wenn man dann auch versucht, kulturelle Normen aufzunehmen und auch die Sprache zu lernen, das kann ich mir sehr schwierig vorstellen. Ich denke aber auch, dass die Migration eine Rolle hier spielt.",1,59,1,68.005,74.145,1,19.667,18.644,100,64.407,22.034,11.864,6.78,0,0,0,0,0,3.39,3.39,3.39,6.78,10.169,3.39,3.39,3.39,28.814,0,13.559,5.085,3.39,3.39,0,1.695,6.78,1.695,5.085,0,1.695,5.085,20.339,0,0,0,0,27.119,11.864,5.085,5.085,5.085,0,5.085,3.39,0,1.695,1.695,0,0,0,0,0,11.864,0,11.864,1.695,0,1.695,0,10.169,0,10.169,3.39,5.085,1.695,6.78,3.39,0,1.695,0,1.695,0,0,0,0,0,0,16.949,5.085,11.864,0,0,0,0,0,0,0,0,0,0
AU01.000911,d3_cultural_factors,1,0,1,0.667,text,"Und wie kommt es dazu, dass sie das denken, was beeinflusst das?",1,12,1,92.07,1,,12,8.333,100,75,41.667,8.333,0,0,0,0,0,0,8.333,8.333,8.333,16.667,16.667,0,0,8.333,41.667,0,8.333,8.333,8.333,16.667,0,0,0,0,0,0,0,0,16.667,0,0,0,0,25,8.333,16.667,0,0,0,0,0,0,0,0,0,0,0,0,0,16.667,0,8.333,8.333,0,0,0,8.333,0,8.333,8.333,0,0,0,0,0,0,0,0,8.333,0,0,0,0,0,25,0,16.667,0,0,8.333,0,0,0,0,0,0,0
AU01.000912,d3_cultural_factors,0,0,1,0.333,text,"Haben Sie Beispiele dafür, dass Sie auch dann, ja wir nennen können, also Bekanntinnen oder Arbeitskolleginnen, die nicht in der Uni gehören, weil sie Migrationsgeschichte haben?",1,26,1.704,90.709,1,,26,19.231,96.154,65.385,15.385,15.385,0,3.846,0,0,0,0,11.538,11.538,11.538,0,7.692,7.692,11.538,7.692,19.231,3.846,23.077,3.846,3.846,0,0,0,0,0,0,0,0,0,26.923,0,3.846,0,0,19.231,0,7.692,0,3.846,3.846,7.692,0,0,0,0,0,0,0,0,0,15.385,7.692,7.692,0,0,0,0,0,0,7.692,0,7.692,0,7.692,0,0,0,0,0,3.846,0,0,3.846,0,0,23.077,0,19.231,0,0,3.846,0,0,0,0,0,0,0
AU01.000974,d3_cultural_factors,2,3,3,2.667,text,"Können Sie sich vorstellen, dass dieses nicht dazugehörig fühlen, etwas mit Ihrer kulturellen Vorgeschichte zu tun hat?",1,17,1,86.051,1.179,,17,23.529,88.235,64.706,29.412,17.647,0,0,0,0,0,0,11.765,11.765,11.765,11.765,0,11.765,23.529,5.882,11.765,5.882,29.412,0,0,0,0,5.882,0,0,0,0,0,0,29.412,0,0,0,0,23.529,11.765,0,0,5.882,5.882,5.882,5.882,0,0,5.882,0,0,0,0,0,5.882,0,5.882,0,0,0,0,5.882,0,5.882,0,5.882,0,0,0,0,0,0,0,0,0,0,0,0,0,17.647,0,11.765,0,0,5.882,0,0,0,0,0,0,0
AU01.000975,d3_cultural_factors,3,3,4,3.333,text,"Ist es für Sie vorstellbar, dass Ihre andere kulturelle Geschichte im Gegensatz zu Ihren Freundinnen dort eine Rolle spielt?",1,19,82.781,99,1,99,19,26.316,100,57.895,26.316,15.789,0,0,0,0,0,0,15.789,15.789,15.789,10.526,5.263,15.789,5.263,0,5.263,0,10.526,10.526,5.263,0,0,0,5.263,5.263,0,0,0,0,47.368,0,5.263,5.263,0,15.789,5.263,0,5.263,0,0,5.263,0,0,0,0,5.263,0,0,0,0,5.263,5.263,0,0,0,0,0,10.526,0,21.053,5.263,10.526,5.263,0,5.263,0,0,0,0,0,0,0,0,0,0,10.526,0,5.263,0,0,5.263,0,0,0,0,0,0,0
AU01.000976,d3_cultural_factors,2,3,2,2.333,text,"Ist es für Sie denkbar, dass diese Aussage etwas mit dem kulturellen Hintergrund zu tun hat?",1,16,1.088,97.486,1.758,,16,25,100,75,25,6.25,0,0,0,0,0,0,6.25,6.25,6.25,18.75,6.25,18.75,25,6.25,12.5,0,25,0,0,0,0,6.25,0,0,0,0,0,0,25,0,0,0,0,25,6.25,0,0,6.25,6.25,0,0,0,0,0,6.25,0,0,0,0,6.25,0,0,6.25,0,0,0,18.75,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,6.25,0,0,6.25,0,0,0,0,0,0,0
AU01.001022,d3_cultural_factors,1,1,1,1.0,text,"Okay, also da höre ich irgendwie ganz klar raus, dass es auf der einen Seite so diese mentale Komponente gibt, wo sie irgendwie auch sehen, dass sie eigentlich Teil sind, auch irgendwie einen stabilen, guten Freundeskreis haben, wo sie auch dazugehören und trotzdem gibt es halt immer wieder dieses Gefühl von so ausgeschlossen sein oder alleine sein und nicht dazugehören, wenn ich es so richtig verstanden habe. Genau und mich würde einfach mal ein bisschen interessieren, darüber mehr zu erfahren und mehr herauszuhören, wie es ihnen denn da eigentlich tatsächlich mitgeht.",1,91,1,58.904,28.734,99,45.5,26.374,93.407,63.736,18.681,9.89,3.297,0,0,0,0,0,6.593,5.495,4.396,8.791,4.396,4.396,7.692,9.89,24.176,1.099,14.286,8.791,4.396,3.297,1.099,5.495,8.791,7.692,1.099,0,0,1.099,18.681,0,1.099,0,0,28.571,2.198,4.396,3.297,12.088,6.593,8.791,4.396,1.099,1.099,1.099,0,0,0,0,0,2.198,1.099,1.099,0,0,0,1.099,5.495,0,14.286,2.198,9.89,2.198,1.099,0,0,0,0,0,6.593,0,1.099,3.297,0,1.099,13.187,2.198,10.989,0,0,0,0,0,0,0,0,0,0
AU01.001023,d3_cultural_factors,4,2,2,2.667,text,"Ich verstehe, korrigieren Sie mich, wenn ich da falsch liege, aber für mich hört sich das an, als leben Sie da wie in zwei Welten. Auf der einen Seite, dass Sie ganz klar für sich selber herausgefunden haben, dass Sie da bisexuell sind. Das habe ich noch nicht ganz rausgehört, ob Sie sich damit auch offen zeigen wollen und Ihre deutschen Freunde das auf jeden Fall unterstützen, wenn ich es richtig verstehe. Aber überhaupt nicht nachvollziehen können, dass das für Ihre Familie eben nicht gut gewertet wird und dass Sie da Schwierigkeiten haben, das Ihrer Familie offen mitzuteilen. Da müsste ich noch ein bisschen mehr wissen, weil ich es jetzt so nicht einschätzen kann, aber es gibt ja auch auf jeden Fall kulturelle Unterschiede. Da wäre für mich die Frage, ob es grundsätzlich aus der Kultur, aus der Sie kommen, schwieriger ist, wenn da irgendwie Bisexualität oder Homosexualität gelebt oder ausgelebt wird.",1,152,1,41.849,96.566,17.388,25.333,17.763,95.395,67.105,22.368,14.474,5.921,0,0,0,0,0,6.579,6.579,6.579,4.605,7.237,9.868,9.211,6.579,24.342,2.632,16.447,9.211,3.947,1.974,0.658,3.289,5.263,2.632,2.632,0,0,1.974,23.026,1.316,0.658,0,0,36.184,6.579,6.579,5.263,7.237,7.895,11.842,1.316,0.658,0.658,0,2.632,0,0.658,1.316,0,7.895,1.974,3.289,0,0,3.289,1.316,5.921,1.974,18.421,1.974,13.158,3.289,0.658,1.974,1.316,0,0,0,3.947,0,0,1.316,0,0,14.474,3.947,10.526,0,0,0,0,0,0,0,0,0,0
AU01.001024,d3_cultural_factors,1,0,1,0.667,text,"Okay, ich verstehe, also zum einen habe ich rausgehört, dass sie irgendwie so eine Sorge haben, dass andere Leute sie schlecht bewerten und aber auch schon einige Situationen gab, wo Leute irgendwie unfair zu ihnen waren oder böse zu ihnen waren, so wie sie es gesagt haben. Und da wäre es für mich wichtig, haben sie vielleicht eine Situation parat, in der sie sowas erlebt haben, dass die sie mir mal schildern können?",1,73,1.052,81.38,1,1,36.5,15.068,94.521,69.863,21.918,16.438,5.479,0,0,0,0,0,10.959,8.219,10.959,5.479,6.849,6.849,10.959,5.479,19.178,0,17.808,9.589,2.74,2.74,0,0,8.219,2.74,5.479,1.37,2.74,1.37,23.288,0,0,0,0,23.288,2.74,4.11,5.479,10.959,1.37,4.11,1.37,0,1.37,0,1.37,0,1.37,0,0,6.849,0,5.479,1.37,0,0,5.479,2.74,0,10.959,0,6.849,4.11,1.37,0,0,1.37,0,0,2.74,0,1.37,1.37,0,0,15.068,1.37,12.329,0,0,1.37,0,0,0,0,0,0,0
AU01.001073,d3_cultural_factors,4,2,3,3.0,text,"Ja, es ist ja auch ganz beeindruckend zu hören, wie viel Mühe Sie sich auch immer gegeben haben, dazu zu gehören, sich sozusagen gut zu integrieren, in Abhörungsstrichen, und dann stellen Sie aber trotzdem fest, dass Sie häufig das Gefühl haben, nicht dazu zu gehören. Was würden Sie denn sagen? Also inwiefern hat das, obwohl Sie ja hier geboren sind, im Gegensatz zu Ihren Eltern, wie viel hat das aber doch auch mit entweder Ihrer Migrationsgeschichte zu tun oder auch damit, wie andere Sie hier wahrnehmen oder wie andere auch Ihre Migrationsgeschichte hier wahrnehmen?",1,94,1,68.284,5.418,71.513,31.333,18.085,97.872,67.021,19.149,11.702,0,0,0,0,0,0,9.574,9.574,9.574,4.255,3.191,10.638,10.638,9.574,27.66,1.064,19.149,17.021,8.511,6.383,0,4.255,4.255,3.191,1.064,0,0,0,20.213,1.064,0,0,0,28.723,3.191,6.383,5.319,8.511,2.128,10.638,6.383,0,2.128,2.128,2.128,1.064,0,0,0,7.447,3.191,4.255,0,0,0,2.128,4.255,0,15.957,1.064,12.766,3.191,2.128,0,0,0,0,0,6.383,0,0,3.191,0,1.064,15.957,1.064,12.766,0,0,2.128,0,0,0,0,0,0,0
AU01.001109,d3_cultural_factors,2,1,2,1.667,text,"Ja, das verstehe ich vollkommen. Ich glaube, das kann jeder nachvollziehen. Ist denn diese Einstellung, die Sie haben, in Ihrer Heimat weit verbreitet? Würden Sie sagen, das ist doch ganz normal und typisch, dass man da genauso über das Arbeiten und die Versorgung der Familie so denkt, wie sie das tun?",1,51,1,88.745,3.181,67.364,12.75,19.608,100,68.627,27.451,11.765,3.922,0,0,0,0,0,7.843,7.843,7.843,5.882,15.686,3.922,11.765,5.882,25.49,0,21.569,13.725,3.922,1.961,0,3.922,1.961,1.961,0,0,0,0,19.608,1.961,0,0,0,25.49,7.843,3.922,1.961,5.882,3.922,0,3.922,0,1.961,1.961,3.922,0,0,0,0,9.804,1.961,7.843,0,1.961,0,0,9.804,0,11.765,0,11.765,0,5.882,1.961,3.922,0,1.961,0,3.922,0,0,1.961,0,0,21.569,3.922,13.725,0,0,3.922,0,0,0,0,0,0,0
AU01.001110,d3_cultural_factors,1,0,2,1.0,text,"Sie nehmen sich das sehr zu Herzen. Wie ist das mit Personen, die aus ihrer Heimat kommen, die Sie vielleicht hier kennen? Wenn Sie sich mit denen vergleichen, nehmen die sich das auch so zu Herzen, wenn Sie jetzt die Deutschsprache nicht so schnell gelernt haben, wie Sie das vielleicht gewollt hätten.",1,52,1,85.72,1,96.268,17.333,15.385,96.154,75,26.923,17.308,0,0,0,0,0,0,11.538,11.538,11.538,0,15.385,9.615,13.462,7.692,25,1.923,23.077,5.769,3.846,3.846,0,1.923,3.846,3.846,0,0,0,0,23.077,0,0,0,0,21.154,3.846,3.846,7.692,7.692,1.923,5.769,0,0,0,0,5.769,3.846,0,0,0,5.769,0,3.846,0,0,1.923,3.846,3.846,0,13.462,3.846,7.692,3.846,1.923,0,1.923,0,0,0,0,0,0,0,0,0,15.385,3.846,9.615,0,0,1.923,0,0,0,0,0,0,0
AU01.001111,d3_cultural_factors,3,2,2,2.333,text,"Sie haben gesagt, in ihrer Heimat ist es so, dass man mit einem bestimmten Migrationshintergrund nicht an eine Universität gehört. Könnten Sie sich vorstellen, dass das in anderen Ländern vielleicht anders ist, dass Migrationshintergrund nicht die große Rolle spielt, ob man an eine Universität gehört oder nicht?",1,47,4.776,44.951,40.498,98.08,23.5,21.277,100,65.957,21.277,10.638,0,0,0,0,0,0,8.511,8.511,6.383,10.638,10.638,12.766,14.894,2.128,17.021,6.383,25.532,8.511,4.255,2.128,0,0,4.255,4.255,0,0,0,0,25.532,0,0,0,0,23.404,2.128,0,2.128,6.383,8.511,14.894,2.128,0,2.128,0,4.255,0,0,0,0,2.128,0,0,2.128,0,0,4.255,6.383,0,14.894,2.128,12.766,0,4.255,2.128,2.128,0,0,0,0,0,0,0,0,0,14.894,2.128,10.638,0,0,2.128,0,0,0,0,0,0,0
AU01.001126,d3_cultural_factors,4,3,4,3.667,text,"Ich habe das Gefühl, dass da vielleicht auch mit hereinspielt, dass sie in der Kultur, in der sie aufgewachsen sind, gelernt haben, dass sie verantwortlich dafür sind, dass es ihrer Familie gut geht und dass die gut versorgt ist. Könnte das sein?",1,42,1,93.165,1,99,21,16.667,97.619,76.19,21.429,14.286,2.381,0,0,0,0,0,11.905,11.905,9.524,2.381,11.905,9.524,21.429,4.762,26.19,0,23.81,4.762,0,0,0,0,7.143,7.143,0,0,0,0,21.429,2.381,0,0,0,14.286,4.762,2.381,2.381,4.762,0,0,2.381,0,0,2.381,2.381,0,0,0,0,9.524,2.381,2.381,0,0,2.381,4.762,11.905,0,11.905,2.381,7.143,2.381,4.762,2.381,2.381,0,0,0,4.762,0,0,0,0,0,19.048,2.381,14.286,0,0,2.381,0,0,0,0,0,0,0
AU01.001127,d3_cultural_factors,4,4,4,4.0,text,"Viele Menschen wie Sie, die aus einem anderen Land kommen, berichten davon, wie schwer es ist, sich in einer neuen Gesellschaft zurechtzufinden und mit einer Sprache, die man nicht spricht. Können Sie damit etwas anfangen, dass das auch für Sie persönlich eine ganz große Herausforderung ist?",1,46,10.392,89.244,6.215,72.606,23,21.739,97.826,65.217,26.087,10.87,0,0,0,0,0,0,8.696,8.696,6.522,15.217,15.217,13.043,8.696,8.696,17.391,2.174,17.391,19.565,4.348,4.348,0,6.522,6.522,4.348,2.174,0,0,2.174,23.913,0,2.174,0,0,21.739,2.174,4.348,0,6.522,2.174,4.348,4.348,0,2.174,2.174,4.348,0,0,0,0,10.87,0,8.696,2.174,0,0,0,6.522,0,17.391,2.174,10.87,4.348,4.348,0,0,0,0,0,0,0,0,0,0,0,17.391,2.174,13.043,0,0,2.174,0,0,0,0,0,0,0
AU01.001129,d3_cultural_factors,2,3,2,2.333,text,"Ich hatte gerade den Gedanken, dass Sie sich da wie zerrissen fühlen zwischen diesen beiden verschiedenen kulturellen Welten. Können Sie damit etwas anfangen?",1,23,1,72.19,78.515,,11.5,26.087,91.304,60.87,26.087,17.391,4.348,0,0,0,0,0,8.696,8.696,8.696,8.696,4.348,8.696,4.348,13.043,17.391,0,13.043,13.043,8.696,4.348,0,8.696,0,0,0,0,0,0,17.391,0,0,0,0,26.087,8.696,8.696,0,4.348,0,4.348,4.348,0,0,4.348,0,0,0,0,0,8.696,0,8.696,0,0,0,4.348,4.348,0,17.391,0,13.043,8.696,0,0,0,0,0,0,0,0,0,0,0,0,13.043,4.348,4.348,0,0,4.348,0,0,0,0,0,0,0
AU01.001139,d3_cultural_factors,2,1,2,1.667,text,"Haben Sie den Eindruck, dass Ihr kultureller Hintergrund Sie in eine besonders schwierige Situation führt?",1,15,67.587,99,2.65,99,15,40,100,60,20,20,0,0,6.667,0,6.667,0,20,20,20,0,13.333,6.667,6.667,6.667,6.667,0,13.333,13.333,0,0,0,0,20,13.333,6.667,0,0,6.667,26.667,0,0,0,0,33.333,13.333,6.667,6.667,0,0,0,0,0,0,0,0,0,0,0,0,13.333,0,13.333,6.667,0,6.667,0,6.667,0,26.667,6.667,13.333,6.667,6.667,0,0,0,0,0,0,0,0,0,0,0,13.333,0,6.667,0,0,6.667,0,0,0,0,0,0,0
AU01.001141,d3_cultural_factors,3,1,3,2.333,text,"Erleben Sie einen Zusammenhang zwischen Ihrer Herkunft und dem Gefühl, nie vollständig dazu zu gehören?",1,15,67.587,69.905,81.963,99,15,40,93.333,60,20,13.333,0,0,0,0,0,0,13.333,13.333,13.333,6.667,13.333,13.333,0,13.333,6.667,6.667,6.667,6.667,0,0,0,6.667,6.667,6.667,0,0,0,0,13.333,0,0,0,0,26.667,13.333,6.667,0,0,6.667,0,6.667,0,0,6.667,0,0,0,0,0,13.333,6.667,6.667,0,0,0,0,0,0,26.667,0,13.333,13.333,0,0,0,0,0,0,0,0,0,0,0,0,13.333,0,6.667,0,0,6.667,0,0,0,0,0,0,0
AU01.001142,d3_cultural_factors,2,4,0,2.0,text,"Warum gehen Sie davon aus, dass das die Realität ist? Haben Sie schon einmal diskriminierende Erfahrungen in diesem Kontext machen müssen?",1,21,13.736,78.095,90.67,99,10.5,19.048,90.476,61.905,19.048,9.524,0,0,0,0,0,0,9.524,9.524,9.524,4.762,9.524,14.286,14.286,9.524,14.286,0,19.048,0,0,4.762,0,0,4.762,4.762,0,0,0,0,14.286,0,0,0,0,19.048,4.762,9.524,0,0,0,4.762,4.762,0,0,0,4.762,0,0,0,0,4.762,0,4.762,0,0,0,0,4.762,0,28.571,4.762,14.286,9.524,4.762,0,0,0,0,0,0,0,0,0,0,0,14.286,0,4.762,0,0,9.524,0,0,0,0,0,0,0
AU01.001165,d3_cultural_factors,3,3,3,3.0,text,"Können Sie sich denn vorstellen, dass es vielleicht daherkommt, dass Sie sowohl den polnischen Hintergrund haben als auch die Erfahrung, dass Sie hier in Deutschland aufgewachsen sind?",1,27,1,97.127,5.231,,27,29.63,88.889,66.667,18.519,14.815,0,0,0,0,0,0,11.111,11.111,11.111,3.704,7.407,7.407,7.407,7.407,25.926,0,11.111,3.704,3.704,0,0,0,0,0,0,0,0,0,29.63,0,0,0,0,14.815,3.704,0,0,3.704,0,3.704,3.704,0,0,0,0,0,0,0,0,7.407,0,3.704,0,0,0,0,3.704,0,18.519,0,11.111,7.407,3.704,0,0,0,0,0,0,0,0,0,0,0,14.815,0,11.111,0,0,3.704,0,0,0,0,0,0,0
AU01.001166,d3_cultural_factors,3,4,2,3.0,text,"Können das dann sein, dass Sie eine andere Art des Arbeitens gewöhnt sind und daher auch es so unterschieden oder auch verschiedenen Wahrnehmungen mit den Kollegen und Kolleginnen kommen, bezogen auf die Arbeit?",1,33,7.449,41.844,6.036,,33,24.242,90.909,63.636,15.152,6.061,0,0,0,0,0,0,6.061,6.061,3.03,6.061,15.152,6.061,9.091,3.03,30.303,0,21.212,12.121,9.091,0,0,0,0,0,0,0,0,0,15.152,0,6.061,3.03,3.03,21.212,0,3.03,0,3.03,0,15.152,0,0,0,0,0,0,0,0,0,15.152,9.091,6.061,0,0,0,6.061,3.03,0,6.061,3.03,3.03,0,9.091,0,3.03,0,0,0,0,0,0,0,0,0,9.091,0,6.061,0,0,3.03,0,0,0,0,0,0,0
AU01.001167,d3_cultural_factors,2,3,3,2.667,text,"Es scheint mir, als hätten sie einen ganz großen Druck, ihre Familie ausreichend versorgen zu können. Und ich frage mich, ob das vielleicht auch damit zu tun hat, wie das Bild eines Ehemanns oder eines Vaters, eines Familienvaters für sie ist.",1,41,7.087,61.751,26.821,78.499,20.5,17.073,100,70.732,24.39,14.634,7.317,0,0,0,0,0,7.317,7.317,7.317,4.878,14.634,14.634,9.756,9.756,21.951,0,14.634,12.195,7.317,4.878,0,2.439,7.317,4.878,2.439,0,0,0,21.951,9.756,0,0,2.439,24.39,2.439,2.439,2.439,12.195,0,7.317,2.439,2.439,0,0,2.439,0,0,0,0,24.39,9.756,12.195,2.439,0,0,0,7.317,0,12.195,0,9.756,2.439,0,4.878,4.878,0,0,0,0,0,0,0,0,0,17.073,4.878,12.195,0,0,0,0,0,0,0,0,0,0
AU01.001206,d3_cultural_factors,3,3,3,3.0,text,Wie erklären Sie sich das mangelnde Zugehörigkeitsgefühl? Könnte das aus Ihrer Sicht etwas zu tun haben mit der Migrationserfahrung Ihrer Eltern oder spielte es eher keine Rolle?,1,27,1,92.055,1,95.376,13.5,18.519,96.296,70.37,33.333,14.815,0,0,0,0,0,0,11.111,11.111,11.111,11.111,11.111,11.111,14.815,7.407,18.519,3.704,22.222,11.111,11.111,3.704,0,7.407,3.704,3.704,0,0,0,0,33.333,3.704,0,0,0,25.926,7.407,3.704,7.407,14.815,0,7.407,3.704,3.704,0,0,0,0,0,0,0,11.111,7.407,3.704,0,0,0,7.407,0,0,11.111,3.704,7.407,0,0,3.704,0,0,0,0,0,0,0,0,0,0,7.407,0,0,0,0,7.407,0,0,0,0,0,0,0
