id,dimension,text,rater_one,rater_two,rater_three,average_score,ColumnID,Text,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
AU01.003239,d3_cultural_factors,"Sie sagen, Sie fühlen sich ausgeschlossen von Ihren Freunden und haben immer das Gefühl, anders zu sein. Habe ich das richtig verstanden? Denken Sie, es hat was mit Ihrer Herkunft mit Polen zu tun? Haben Sie hauptsächlich deutsche Freunde oder auch mit migrantischem Hintergrund?",4,3,3,3.333,text_en,You say you feel excluded from your friends and always feel like you're different. Have I understood that correctly? Do you think it has something to do with your Polish origins? Do you have mostly German friends or also with a migrant background?,1,43,2.785,99,82.438,,10.75,23.256,93.023,79.07,65.116,25.581,18.605,2.326,0,16.279,0,0,6.977,9.302,2.326,0,11.628,16.279,6.977,6.977,0,27.907,2.326,0,4.651,4.651,0,0,30.233,2.326,23.256,9.302,2.326,0,6.977,0,6.977,0,0,0,0,0,0,0,0,0,0,0,23.256,2.326,0,0,0,0,2.326,20.93,0,4.651,0,0,4.651,0,4.651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.279,4.651,0,0,0,0,0,4.651,4.651,2.326,9.302,0,0,0,0,0,0,11.628,2.326,0,6.977,0,2.326,0,0
AU01.003240,d3_cultural_factors,"Sie sagen, Menschen wie Sie gehören nicht in die Universität. Was genau sind denn Menschen wie Sie, wieso gehören sie nicht in die Universität?",1,1,2,1.333,text_en,They say people like you don't belong in the university. What exactly are people like you? Why don't they belong in the university?,1,23,34.716,99,4.383,,7.667,13.043,100,69.565,65.217,21.739,17.391,0,0,8.696,0,8.696,4.348,8.696,8.696,0,17.391,13.043,4.348,0,8.696,17.391,0,0,8.696,8.696,0,0,21.739,0,8.696,0,4.348,0,0,4.348,0,0,0,0,0,0,0,0,0,0,0,0,30.435,4.348,0,0,0,0,4.348,26.087,0,0,0,0,0,0,0,0,8.696,0,0,8.696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.391,8.696,0,0,8.696,0,0,0,0,0,13.043,0,0,0,0,0,0,21.739,4.348,0,8.696,0,8.696,0,0
AU01.003265,d3_cultural_factors,"Das klingt so, als ob sie gerade irgendwie komplett zwischen zwei Seiten stehen und sich nirgendwo komplett öffnen können und nirgendwo komplett sie sein können. Ich frag mich, ob wir eventuell einen Weg finden können, wie sie doch irgendwo den Raum finden, authentisch sie zu sein, so wie es sich für sie auch richtig anfühlt. Ob das vielleicht andere Freunde sind, ob das vielleicht hängt das vielleicht davon ab, wie man das mit den Freunden oder ihrer Familie bespricht. Vielleicht könnten wir da noch mal schauen, wie sich diese Kreise auf ihre Gefühle auswirken.",2,2,2,2.0,text_en,"It sounds like they're somehow completely caught between two sides and can't fully open up anywhere and can't be completely themselves anywhere. I wonder if we can perhaps find a way for them to find the space somewhere to be authentically themselves, in whatever way feels right to them. Whether it's other friends, maybe it depends on how you discuss it with your friends or your family. Maybe we could take another look at how these circles affect her feelings.",1,80,3.07,92.532,92.993,,20,25,96.25,83.75,71.25,23.75,15,1.25,2.5,3.75,1.25,6.25,8.75,11.25,2.5,1.25,13.75,10,15,6.25,2.5,22.5,2.5,2.5,6.25,6.25,0,0,37.5,0,35,8.75,5,5,13.75,3.75,8.75,0,0,0,0,0,0,0,0,0,0,0,18.75,1.25,0,0,0,0,1.25,17.5,1.25,2.5,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,1.25,0,0,0,1.25,12.5,21.25,1.25,1.25,12.5,1.25,1.25,2.5,0,1.25,8.75,0,0,0,0,0,0,12.5,5,2.5,0,0,5,0,0
AU01.003266,d3_cultural_factors,"Das klingt so, obwohl sie eigentlich Menschen um sich rum hätten, sie sich trotzdem da nicht so ganz aufgefangen fühlen und da trotzdem so eine Einsamkeit mitschwingt. Sie haben jetzt auch erwähnt, dass ihre Eltern aus Polen kommen und sie haben eigentlich den Eindruck gehabt, sie sind hier aufgewachsen und ganz gut ankommen. Haben sie trotzdem das Gefühl, dass da manchmal da so ein bisschen eine Spalte zwischen ihnen und ihren Freunden ist, was von ihrer Herkunft herrührt? Spüren sie da manchmal von ihren Freunden, dass sie deswegen vielleicht ausgeschlossen werden oder dass sie da sich nicht so ganz auf einer Wellenlänge verstehen können oder haben sie den Eindruck, dass es da vielleicht auch andere Gründe gibt, wieso sie sich so einsam fühlen?",3,4,4,3.667,text_en,"It sounds like, even though they actually have people around them, they still don't feel completely contained there and there's still a feeling of loneliness there. You've also mentioned that your parents come from Poland and you actually had the impression that they grew up here and were getting along quite well. Do you still have the feeling that there is sometimes a bit of a gap between you and your friends, which comes from your background? Do you sometimes feel from your friends that you might be excluded because of this or that they don't quite get along on the same wavelength or do you have the impression that there might be other reasons why you feel so lonely?",1,120,1.624,99,93.951,11.691,30,18.333,97.5,82.5,73.333,21.667,14.167,0,0,10,0,4.167,7.5,15.833,5.833,0,10.833,13.333,16.667,8.333,1.667,20,2.5,0.833,2.5,2.5,0,0,25,0,20.833,5,2.5,0,7.5,2.5,6.667,0,2.5,0.833,1.667,1.667,0,1.667,0,0,1.667,0,20,2.5,0,0,0,0,0.833,17.5,0.833,1.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.667,1.667,0,0,0,0,0,13.333,16.667,0,1.667,11.667,0,0.833,4.167,1.667,3.333,5.833,1.667,0,0,0,0,0,9.167,1.667,2.5,1.667,0,3.333,0,0
AU01.003267,d3_cultural_factors,"Ich finde das sehr interessant, was Sie da beschreiben. Sie sagen also, wenn ich das richtig verstehe, dass Menschen mit Migrationshintergrund, also einer Gruppe, der Sie auch angehören, dass es sich da nicht gehören würde, an die Uni zu gehen, zu studieren. Mich würde wirklich sehr interessieren, von wo dieser Glaubenssatz oder diese Annahme kommt. Haben Sie das Gefühl, das hatten Sie einfach schon immer so oder haben Sie das eventuell in Ihrem Umfeld gelernt? Was glauben Sie könnten dann so Einflussfaktoren gewesen sein?",4,3,4,3.667,text_en,"I find what you describe very interesting. So, if I understand correctly, you are saying that people with a migrant background, a group that you also belong to, that it is not appropriate for them to go to university and study. I would be really interested to know where this belief or assumption comes from. Do you feel like you've always had it that way or maybe you learned it from those around you? What do you think could have been influencing factors?",1,83,1.742,95.938,90.361,57.93,16.6,15.663,96.386,80.723,68.675,27.711,14.458,3.614,0,9.639,0,1.205,13.253,9.639,2.41,0,12.048,13.253,9.639,7.229,1.205,24.096,1.205,0,2.41,1.205,0,1.205,28.916,1.205,20.482,9.639,1.205,2.41,6.024,1.205,4.819,0,2.41,2.41,0,0,0,0,0,0,0,0,18.072,4.819,0,0,0,0,2.41,13.253,0,0,0,0,1.205,0,1.205,0,2.41,0,0,2.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41,8.434,9.639,1.205,2.41,6.024,0,0,1.205,1.205,4.819,4.819,0,0,0,0,0,0,12.048,3.614,4.819,2.41,0,1.205,0,0
AU01.003284,d3_cultural_factors,"Das klingt, als wären sie da in einem ziemlichen Zwiespalt, in dem sie versuchen, die Welt ihrer Freunde mit der ihrer Familie irgendwie in Einklang zu bringen. Und das stelle ich mir sehr schwierig vor, wenn sie in keiner Welt so richtig Verständnis erfahren.",3,2,2,2.333,text_en,"It sounds like they're in a bit of a dilemma, trying to somehow balance the world of their friends with that of their family. And I imagine that to be very difficult if they don't really experience understanding in any world.",1,41,75.836,80.235,42.462,3.009,20.5,19.512,92.683,73.171,65.854,19.512,12.195,2.439,0,0,0,9.756,7.317,19.512,7.317,0,21.951,4.878,4.878,4.878,2.439,7.317,2.439,2.439,7.317,4.878,2.439,0,24.39,0,21.951,4.878,0,2.439,12.195,4.878,2.439,0,2.439,0,2.439,0,0,0,0,0,0,0,14.634,0,0,0,0,0,0,14.634,2.439,2.439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.317,12.195,0,0,9.756,0,2.439,0,0,0,2.439,0,0,0,0,0,0,12.195,4.878,2.439,0,0,4.878,0,0
AU01.003285,d3_cultural_factors,"Das klingt für mich, als würden Sie ganz schön hohe Anforderungen an sich stellen, die Sprache hier perfekt sprechen zu müssen, um dazu zu gehören. Denken Sie denn, dass man perfekt sein muss, um dazu zu gehören?",1,1,2,1.333,text_en,"It sounds to me as if you are placing quite high demands on yourself, having to speak the language here perfectly in order to belong. Do you think you have to be perfect to belong?",1,35,39.7,99,63.354,94.699,17.5,17.143,100,77.143,62.857,17.143,14.286,2.857,0,11.429,0,0,2.857,2.857,2.857,0,22.857,14.286,8.571,5.714,0,22.857,5.714,0,14.286,5.714,2.857,5.714,17.143,0,14.286,2.857,0,0,5.714,5.714,2.857,0,5.714,5.714,0,0,0,0,0,0,0,0,17.143,5.714,0,0,0,0,2.857,11.429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.429,0,0,0,0,0,0,0,0,8.571,14.286,0,0,11.429,0,2.857,0,0,0,2.857,5.714,0,0,0,0,0,8.571,2.857,2.857,2.857,0,0,0,0
AU01.003286,d3_cultural_factors,"Denken Sie, das hat was mit der anderen Herkunft ihrer Eltern zu tun, die sich nach Polen vielleicht zurücksehen oder viel an ihre alte Heimat denken?",3,3,2,2.667,text_en,"Do you think this has something to do with the different origins of your parents, who perhaps look back to Poland or think a lot about their old homeland?",1,29,47.934,99,86.265,,29,20.69,93.103,82.759,65.517,20.69,13.793,0,0,6.897,0,3.448,6.897,20.69,6.897,0,17.241,10.345,6.897,3.448,0,20.69,6.897,3.448,3.448,3.448,0,0,31.034,0,24.138,6.897,3.448,0,10.345,0,6.897,0,0,0,0,0,0,0,0,0,0,0,17.241,0,0,0,0,0,0,17.241,3.448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.897,6.897,3.448,0,3.448,3.448,0,0,6.897,0,3.448,0,0,0,0,0,0,6.897,0,3.448,3.448,0,0,0,0
AU01.003302,d3_cultural_factors,"Ja, da haben Sie recht. Das ist leider die Realität, dass Menschen mit Migrationshintergrund Diskriminierung erfahren und da viel Ungerechtigkeit herrscht. Können Sie sich vorstellen, dass diese Erfahrung, die sie machen, also Diskriminierung und ja, dieser Benachteiligung, dass das auch mit ihrem psychischen Zustand, also der Belastung und wie es ihnen geht zusammenhängen kann.",4,4,4,4.0,text_en,"Yes, you're right. Unfortunately, this is the reality that people with a migrant background experience discrimination and there is a lot of injustice. Can you imagine that this experience that they have, that is, discrimination and yes, this disadvantage, that it can also be related to their psychological state, i.e. the stress and how they are doing.",1,57,1.942,96.855,1,1,19,22.807,91.228,68.421,63.158,24.561,8.772,0,0,3.509,0,5.263,15.789,22.807,7.018,0,5.263,17.544,7.018,7.018,0,17.544,1.754,1.754,5.263,0,0,5.263,22.807,3.509,10.526,5.263,1.754,3.509,0,0,0,0,3.509,0,3.509,1.754,0,1.754,1.754,0,0,0,15.789,5.263,0,0,3.509,1.754,0,10.526,0,0,0,0,1.754,0,1.754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.772,1.754,0,0,1.754,0,0,0,0,0,12.281,0,3.509,0,3.509,0,0,22.807,8.772,12.281,0,0,1.754,0,0
AU01.003303,d3_cultural_factors,"Ja, das kann ich sehr gut nachvollziehen, dass dieses Gefühl, nicht richtig dazu zu gehören, auch sehr belastend sein kann und dafür, dass sie erst ein halbes Jahr hier sind, ist es wirklich sehr beeindruckend, wie gut sie Deutsch sprechen können und ja, das ist einfach beeindruckend auch und diese Belastung, die sie beschreiben, nicht richtig dazu zu gehören, können sie sich vorstellen, dass das mit ihrem psychischen Zustand, also dass es ihnen nicht gut geht, zusammenhängen kann.",3,4,3,3.333,text_en,"Yes, I can understand that very well, that this feeling of not really belonging can also be very stressful and considering that you have only been here for six months, it is really very impressive how well you can speak German and yes, that is simply impressive and the stress that you describe of not really belonging, you can imagine that it can be related to their psychological state, i.e. that they are not feeling well.",1,76,1,77.009,3.194,80.497,76,17.105,98.684,82.895,69.737,22.368,9.211,1.316,0,5.263,0,2.632,13.158,14.474,1.316,1.316,5.263,15.789,15.789,5.263,3.947,19.737,6.579,2.632,2.632,2.632,0,0,35.526,2.632,26.316,9.211,1.316,6.579,5.263,7.895,1.316,0,9.211,6.579,2.632,2.632,0,2.632,2.632,0,0,0,13.158,5.263,0,0,0,0,2.632,7.895,0,0,0,0,1.316,0,1.316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.263,3.947,0,0,1.316,0,0,2.632,1.316,1.316,10.526,0,2.632,0,2.632,0,0,11.842,3.947,7.895,0,0,0,0,0
AU01.003304,d3_cultural_factors,"Ja, das Gefühl, ausgeschlossen zu werden und sich allein zu fühlen, das ist natürlich auch sehr belastend und sie da ja auch irgendwie in zwei Welten leben mit ihren Eltern, die noch sehr am Polen hängen, aber auch ihren Freunden hier und die ja auch hier aufgewachsen sind, können sie sich vorstellen, dass dieses Gefühl, ausgeschlossen zu sein oder nicht richtig dazu zu gehören, auch damit zusammenhängen kann, dass es ihnen nicht so gut geht und sie sehr belastet sind.",4,4,4,4.0,text_en,"Yes, the feeling of being excluded and feeling alone is of course also very stressful and you somehow live in two worlds with your parents, who are still very attached to Poland, but also their friends here and who also grew up here, you can imagine that this feeling of being excluded or not really belonging can also be related to the fact that they are not doing so well and are very burdened.",1,74,1,77.821,65.194,20.235,74,18.919,94.595,77.027,71.622,13.514,9.459,0,0,4.054,0,2.703,4.054,10.811,2.703,1.351,10.811,13.514,18.919,14.865,2.703,16.216,2.703,1.351,4.054,4.054,0,0,29.73,1.351,22.973,6.757,0,2.703,5.405,5.405,6.757,0,2.703,1.351,1.351,1.351,0,1.351,1.351,0,0,0,13.514,0,0,0,0,0,0,12.162,1.351,1.351,0,0,0,0,0,0,0,0,0,0,0,0,1.351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.108,13.514,0,0,9.459,0,0,4.054,0,1.351,8.108,0,1.351,0,1.351,0,0,6.757,1.351,5.405,0,0,0,0,0
AU01.003336,d3_cultural_factors,"Woher wissen sie, dass Menschen mit Migrationshintergrund nicht an die Uni gehören? Wer hat ihnen das gesagt? Könnte es vielleicht sein, dass sie das hier in Deutschland gehört haben, von Menschen, die sie diskriminiert haben? Das wäre nicht ungewöhnlich, dass sie dem Ganzen erstmal Glauben schenken. Ich möchte das mit ihnen zusammen verstehen, woher dieser Glaubenssatz kommt.",4,4,3,3.667,text_en,"How do you know that people with a migration background don't belong at the university? Who told them that? Could it be that you heard that here in Germany, from people who discriminated against you? It wouldn't be unusual for them to believe the whole thing at first. I would like to understand with you where this belief comes from.",1,60,26.104,98.752,19.258,72.448,12,16.667,95,83.333,70,28.333,15,1.667,0,6.667,0,3.333,13.333,15,5,1.667,18.333,11.667,5,0,3.333,21.667,5,3.333,3.333,1.667,0,1.667,20,0,16.667,8.333,1.667,6.667,0,0,1.667,0,3.333,3.333,0,3.333,3.333,0,0,0,0,0,20,3.333,0,0,1.667,0,1.667,16.667,0,0,0,0,0,0,0,0,1.667,0,0,1.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.667,6.667,10,1.667,1.667,6.667,0,1.667,0,0,3.333,3.333,0,0,0,0,0,0,13.333,3.333,1.667,5,0,3.333,0,0
AU01.003337,d3_cultural_factors,"Verstehe ich das richtig, dass sie sich aktuell nicht zu hundert Prozent zu Hause hier fühlen in Deutschland und sich deswegen immer noch auf eine Art als Außenseiter fühlen, obwohl sie hier aufgewachsen sind, weil sie vielleicht in ihrem Elternhaus eine ganz andere Kultur leben, das einfach ja ein großer Unterschied ist zwischen dem, was sie in ihrem Freundeskreis und dem, was sie in ihrem Elternhaus mitgegeben bekommen. Kann es sein, dass sie so wie zwischen den Welten stehen?",4,4,4,4.0,text_en,"Do I understand correctly that they currently don't feel 100 percent at home here in Germany and therefore still feel like outsiders in a way, even though they grew up here, because perhaps they live a completely different culture in their parents' house, and that there is simply a big difference between what they get from their circle of friends and what they are given in their parents' house. Could it be that they are standing between worlds?",1,78,10.188,93.129,99,79.29,39,24.359,97.436,78.205,66.667,20.513,12.821,1.282,0,0,0,11.538,7.692,11.538,3.846,1.282,14.103,8.974,14.103,6.41,1.282,17.949,1.282,2.564,6.41,6.41,0,0,24.359,0,16.667,5.128,1.282,1.282,1.282,3.846,5.128,0,3.846,3.846,0,0,0,0,0,0,0,0,20.513,0,0,0,0,0,0,19.231,2.564,3.846,0,0,0,0,0,0,3.846,0,3.846,0,0,0,1.282,0,0,0,0,0,0,0,0,0,0,1.282,0,0,0,0,0,2.564,11.538,23.077,0,0,20.513,0,0,2.564,1.282,2.564,8.974,0,0,0,0,0,0,10.256,1.282,3.846,1.282,0,3.846,0,0
AU01.003338,d3_cultural_factors,"Ich höre daraus, dass sie sich sehr sicher sind, sich ihrer Familie gegenüber nicht öffnen zu können und auch ihrem Freundeskreis gegenüber nicht öffnen zu können. Glauben sie, da gibt es Erwartungen, denen sie entsprechen müssen? Und woher kommt ihr Glaube, dass da Erwartungen sind, denen sie entsprechen müssen? Glauben sie, es könnte ihnen helfen, diese Erwartungen auch sich selbst gegenüber ein wenig zu lockern?",1,1,1,1.0,text_en,I hear from them that they are very sure that they cannot open up to their family and also that they cannot open up to their circle of friends. Do you think there are expectations that you have to live up to? And where does your belief come from that there are expectations that you have to live up to? Do you think it might help you to relax your expectations a little bit about yourself?,1,76,6.219,99,77.971,97.623,19,6.579,100,84.211,71.053,28.947,19.737,1.316,0,10.526,0,7.895,9.211,14.474,1.316,0,19.737,14.474,7.895,3.947,2.632,25,3.947,2.632,6.579,6.579,0,0,19.737,0,10.526,3.947,0,2.632,1.316,2.632,2.632,0,6.579,6.579,0,1.316,1.316,0,0,0,0,0,25,1.316,1.316,0,0,0,0,23.684,1.316,3.947,0,0,0,0,0,0,1.316,1.316,0,0,0,0,2.632,0,0,0,0,0,0,0,0,5.263,0,0,0,0,0,0,0,0,7.895,17.105,0,1.316,15.789,0,1.316,0,0,0,7.895,10.526,0,0,0,0,0,5.263,1.316,0,3.947,0,0,0,0
AU01.003365,d3_cultural_factors,"Ich habe das Gefühl, dass es ihnen auch von außen freigemacht würde, an die Uni zu kommen. Denn es ist ja auch so, dass eben weniger Personen, die gerade zu diesem Punkt studieren. Und dann kann es ja auch sein, dass man dann nicht die richtigen Vorbilder hat, dass man dann eben das Gefühl hat, da nicht hinzugehören, dass auch die Familie andere Erwartungen hat. Und dass es generell deswegen einfach schwerer für Personen mit Migrationshintergrund ist, an die Uni zu kommen.",3,3,2,2.667,text_en,"I have the feeling that it would also make it easier for them to come to the university. Because it is also the case that there are fewer people studying on this point. And then it can also be that you don't have the right role models, that you have the feeling that you don't belong there, that your family also has different expectations. And that, in general, it is simply more difficult for people with a migration background to get into university.",1,83,4.788,94.089,9.345,57.93,20.75,14.458,95.181,78.313,69.88,22.892,7.229,1.205,0,4.819,0,1.205,15.663,20.482,7.229,0,10.843,13.253,8.434,9.639,2.41,16.867,7.229,2.41,4.819,2.41,0,2.41,18.072,0,10.843,2.41,2.41,2.41,0,1.205,1.205,0,4.819,3.614,1.205,0,0,0,0,0,0,0,12.048,2.41,0,0,0,0,0,12.048,1.205,0,0,0,0,0,0,0,3.614,0,0,3.614,0,0,0,0,0,0,0,0,0,0,0,0,0,1.205,2.41,0,0,0,0,0,10.843,8.434,0,1.205,6.024,0,0,2.41,1.205,0,9.639,1.205,0,0,0,0,0,12.048,4.819,4.819,0,0,2.41,0,0
AU01.003366,d3_cultural_factors,"Ich kann das Gefühl, dass andere Personen sich nicht richtig ernst nehmen, ob sie herunterschauen, ob sie noch mal Probleme mit der Sprache haben.",2,0,2,1.333,text_en,"I can get the feeling that other people don't take themselves seriously, whether they look down on them, whether they have problems with the language again.",1,26,8.565,40.06,81.584,,26,26.923,100,84.615,73.077,23.077,19.231,3.846,0,0,0,15.385,3.846,15.385,7.692,0,11.538,11.538,7.692,7.692,3.846,23.077,3.846,0,0,0,0,0,34.615,0,26.923,3.846,0,3.846,0,3.846,11.538,0,0,0,0,0,0,0,0,0,0,0,23.077,3.846,0,0,0,0,0,19.231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.692,0,0,0,0,0,0,19.231,11.538,3.846,0,3.846,3.846,0,3.846,3.846,0,7.692,0,0,0,0,0,0,15.385,3.846,7.692,0,0,3.846,0,0
